"Ma","T","U:0","U:1","U:2","alphat","k","nut","omega","p","rho","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.9978,300,694.73,7.4573e-10,0,0.54679,71.878,0.46576,154.32,1.0132e+05,1.174,1,0.3475,0.3475,0.282,1
1.9978,300,694.73,7.76e-10,0,0.54679,71.874,0.46576,154.32,1.0132e+05,1.174,1,0.35,0.35,0.282,1
1.9978,300,694.73,8.2556e-10,0,0.54679,71.871,0.46576,154.31,1.0132e+05,1.174,1,0.3525,0.3525,0.282,1
1.9978,300,694.73,8.7512e-10,0,0.54678,71.867,0.46575,154.3,1.0132e+05,1.174,1,0.355,0.355,0.282,1
1.9978,300,694.73,9.2468e-10,0,0.54678,71.863,0.46575,154.3,1.0132e+05,1.174,1,0.3575,0.3575,0.282,1
1.9978,300,694.73,9.7424e-10,0,0.54678,71.86,0.46575,154.29,1.0132e+05,1.174,1,0.36,0.36,0.282,1
1.9978,300,694.73,1.0238e-09,0,0.54678,71.856,0.46575,154.28,1.0132e+05,1.174,1,0.3625,0.3625,0.282,1
1.9978,300,694.73,1.0734e-09,0,0.54677,71.853,0.46575,154.27,1.0132e+05,1.174,1,0.365,0.365,0.282,1
1.9978,300,694.73,1.1229e-09,0,0.54677,71.849,0.46574,154.27,1.0132e+05,1.174,1,0.3675,0.3675,0.282,1
1.9978,300,694.73,1.1725e-09,0,0.54677,71.846,0.46574,154.26,1.0132e+05,1.174,1,0.37,0.37,0.282,1
1.9978,300,694.73,1.2221e-09,0,0.54677,71.842,0.46574,154.25,1.0132e+05,1.174,1,0.3725,0.3725,0.282,1
1.9978,300,694.73,1.2716e-09,0,0.54676,71.838,0.46574,154.25,1.0132e+05,1.174,1,0.375,0.375,0.282,1
1.9978,300,694.73,1.3527e-09,0,0.54676,71.835,0.46574,154.24,1.0132e+05,1.174,1,0.3775,0.3775,0.282,1
1.9978,300,694.73,1.4339e-09,0,0.54676,71.831,0.46573,154.23,1.0132e+05,1.174,1,0.38,0.38,0.282,1
1.9978,300,694.73,1.515e-09,0,0.54676,71.828,0.46573,154.23,1.0132e+05,1.174,1,0.3825,0.3825,0.282,1
1.9978,300,694.73,1.5961e-09,0,0.54676,71.824,0.46573,154.22,1.0132e+05,1.174,1,0.385,0.385,0.282,1
1.9978,300,694.73,1.6772e-09,0,0.54675,71.82,0.46573,154.21,1.0132e+05,1.174,1,0.3875,0.3875,0.282,1
1.9978,300,694.73,1.7584e-09,0,0.54675,71.817,0.46573,154.2,1.0132e+05,1.174,1,0.39,0.39,0.282,1
1.9978,300,694.73,1.8395e-09,0,0.54675,71.813,0.46572,154.2,1.0132e+05,1.174,1,0.3925,0.3925,0.282,1
1.9978,300,694.73,1.9206e-09,0,0.54675,71.81,0.46572,154.19,1.0132e+05,1.174,1,0.395,0.395,0.282,1
1.9978,300,694.73,2.0017e-09,0,0.54674,71.806,0.46572,154.18,1.0132e+05,1.174,1,0.3975,0.3975,0.282,1
1.9978,300,694.73,2.0829e-09,0,0.54674,71.802,0.46572,154.18,1.0132e+05,1.174,1,0.4,0.4,0.282,1
1.9978,300,694.73,2.2156e-09,0,0.54674,71.799,0.46572,154.17,1.0132e+05,1.174,1,0.4025,0.4025,0.282,1
1.9978,300,694.73,2.3484e-09,0,0.54674,71.795,0.46571,154.16,1.0132e+05,1.174,1,0.405,0.405,0.282,1
1.9978,300,694.73,2.4812e-09,0,0.54673,71.792,0.46571,154.15,1.0132e+05,1.174,1,0.4075,0.4075,0.282,1
1.9978,300,694.73,2.6139e-09,0,0.54673,71.788,0.46571,154.15,1.0132e+05,1.174,1,0.41,0.41,0.282,1
1.9978,300,694.73,2.7467e-09,0,0.54673,71.785,0.46571,154.14,1.0132e+05,1.174,1,0.4125,0.4125,0.282,1
1.9978,300,694.73,2.8795e-09,0,0.54673,71.781,0.46571,154.13,1.0132e+05,1.174,1,0.415,0.415,0.282,1
1.9978,300,694.73,3.0122e-09,0,0.54672,71.777,0.4657,154.13,1.0132e+05,1.174,1,0.4175,0.4175,0.282,1
1.9978,300,694.73,3.145e-09,0,0.54672,71.774,0.4657,154.12,1.0132e+05,1.174,1,0.42,0.42,0.282,1
1.9978,300,694.73,3.2778e-09,0,0.54672,71.77,0.4657,154.11,1.0132e+05,1.174,1,0.4225,0.4225,0.282,1
1.9978,300,694.73,3.4105e-09,0,0.54672,71.767,0.4657,154.11,1.0132e+05,1.174,1,0.425,0.425,0.282,1
1.9978,300,694.73,3.6278e-09,0,0.54671,71.763,0.4657,154.1,1.0132e+05,1.174,1,0.4275,0.4275,0.282,1
1.9978,300,694.73,3.845e-09,0,0.54671,71.76,0.46569,154.09,1.0132e+05,1.174,1,0.43,0.43,0.282,1
1.9978,300,694.73,4.0622e-09,0,0.54671,71.756,0.46569,154.09,1.0132e+05,1.174,1,0.4325,0.4325,0.282,1
1.9978,300,694.73,4.2795e-09,0,0.54671,71.752,0.46569,154.08,1.0132e+05,1.174,1,0.435,0.435,0.282,1
1.9978,300,694.73,4.4967e-09,0,0.54671,71.749,0.46569,154.07,1.0132e+05,1.174,1,0.4375,0.4375,0.282,1
1.9978,300,694.73,4.714e-09,0,0.5467,71.745,0.46569,154.06,1.0132e+05,1.174,1,0.44,0.44,0.282,1
1.9978,300,694.73,4.9312e-09,0,0.5467,71.742,0.46568,154.06,1.0132e+05,1.174,1,0.4425,0.4425,0.282,1
1.9978,300,694.73,5.1484e-09,0,0.5467,71.738,0.46568,154.05,1.0132e+05,1.174,1,0.445,0.445,0.282,1
1.9978,300,694.73,5.3657e-09,0,0.5467,71.734,0.46568,154.04,1.0132e+05,1.174,1,0.4475,0.4475,0.282,1
1.9978,300,694.73,5.5829e-09,0,0.54669,71.731,0.46568,154.04,1.0132e+05,1.174,1,0.45,0.45,0.282,1
1.9978,300,694.73,5.9383e-09,0,0.54669,71.727,0.46567,154.03,1.0132e+05,1.174,1,0.4525,0.4525,0.282,1
1.9978,300,694.73,6.2936e-09,0,0.54669,71.724,0.46567,154.02,1.0132e+05,1.174,1,0.455,0.455,0.282,1
1.9978,300,694.73,6.649e-09,0,0.54669,71.72,0.46567,154.02,1.0132e+05,1.174,1,0.4575,0.4575,0.282,1
1.9978,300,694.73,7.0044e-09,0,0.54668,71.717,0.46567,154.01,1.0132e+05,1.174,1,0.46,0.46,0.282,1
1.9978,300,694.73,7.3597e-09,0,0.54668,71.713,0.46567,154,1.0132e+05,1.174,1,0.4625,0.4625,0.282,1
1.9978,300,694.73,7.7151e-09,0,0.54668,71.709,0.46566,153.99,1.0132e+05,1.174,1,0.465,0.465,0.282,1
1.9978,300,694.73,8.0705e-09,0,0.54668,71.706,0.46566,153.99,1.0132e+05,1.174,1,0.4675,0.4675,0.282,1
1.9978,300,694.73,8.4259e-09,0,0.54667,71.702,0.46566,153.98,1.0132e+05,1.174,1,0.47,0.47,0.282,1
1.9978,300,694.73,8.7812e-09,0,0.54667,71.699,0.46566,153.97,1.0132e+05,1.174,1,0.4725,0.4725,0.282,1
1.9978,300,694.73,9.1366e-09,0,0.54667,71.695,0.46566,153.97,1.0132e+05,1.174,1,0.475,0.475,0.282,1
1.9978,300,694.73,9.7178e-09,0,0.54667,71.692,0.46565,153.96,1.0132e+05,1.174,1,0.4775,0.4775,0.282,1
1.9978,300,694.73,1.0299e-08,0,0.54666,71.688,0.46565,153.95,1.0132e+05,1.174,1,0.48,0.48,0.282,1
1.9978,300,694.73,1.088e-08,0,0.54666,71.684,0.46565,153.95,1.0132e+05,1.174,1,0.4825,0.4825,0.282,1
1.9978,300,694.73,1.1461e-08,0,0.54666,71.681,0.46565,153.94,1.0132e+05,1.174,1,0.485,0.485,0.282,1
1.9978,300,694.73,1.2043e-08,0,0.54666,71.677,0.46565,153.93,1.0132e+05,1.174,1,0.4875,0.4875,0.282,1
1.9978,300,694.73,1.2624e-08,0,0.54665,71.674,0.46564,153.92,1.0132e+05,1.174,1,0.49,0.49,0.282,1
1.9978,300,694.73,1.3205e-08,0,0.54665,71.67,0.46564,153.92,1.0132e+05,1.174,1,0.4925,0.4925,0.282,1
1.9978,300,694.73,1.3786e-08,0,0.54665,71.667,0.46564,153.91,1.0132e+05,1.174,1,0.495,0.495,0.282,1
1.9978,300,694.73,1.4367e-08,0,0.54665,71.663,0.46564,153.9,1.0132e+05,1.174,1,0.4975,0.4975,0.282,1
1.9978,300,694.73,1.4949e-08,0,0.54664,71.659,0.46564,153.9,1.0132e+05,1.174,1,0.5,0.5,0.282,1
